created_at,user_id_str,full_text,clean_text,normalized,tokens,stemmed,final_text
Mon Nov 24 17:17:02 +0000 2025,1734600008815808512,@tanyakanrl 1st cleanser : minyak telon fw : bimoli 12 liter exfo : pertalite ( pertamina ) toner : etanol serum / ampul : kampas oli moist : minyak rem ss : zambuk oil vera semoga bermanfaat,st cleanser minyak telon fw bimoli liter exfo pertalite pertamina toner etanol serum ampul kampas oli moist minyak rem ss zambuk oil vera semoga bermanfaat,st cleanser minyak telon fw bimoli liter exfo pertalite pertamina toner etanol serum ampul kampas oli moist minyak rem ss zambuk oil vera semoga bermanfaat,"['cleanser', 'minyak', 'telon', 'bimoli', 'liter', 'exfo', 'pertalite', 'pertamina', 'toner', 'etanol', 'serum', 'ampul', 'kampas', 'oli', 'moist', 'minyak', 'rem', 'zambuk', 'oil', 'vera', 'semoga', 'bermanfaat']","['cleanser', 'minyak', 'ton', 'bimoli', 'liter', 'exfo', 'pertalite', 'pertamina', 'toner', 'etanol', 'serum', 'ampul', 'kampas', 'oli', 'moist', 'minyak', 'rem', 'zambuk', 'oil', 'vera', 'moga', 'manfaat']",cleanser minyak ton bimoli liter exfo pertalite pertamina toner etanol serum ampul kampas oli moist minyak rem zambuk oil vera moga manfaat
Mon Nov 24 16:05:36 +0000 2025,1720665183188922368,@OlloyorBTJMIVN @khasanboy09 Hazil shundaki rasmda har bir ichimlikka alohida murakkab kimyoviy tuzilishlar chizilgan lekin ularning hammasi aslida oddiy etanol (C2H5OH) formulasini murakkablashtirib ko'rsatgan. Ya'ni nomlari har xil bo'lsa-da asosiy tarkibi bir xil ammo go'yo har biri noyob kabi,hazil shundaki rasmda har bir ichimlikka alohida murakkab kimyoviy tuzilishlar chizilgan lekin ularning hammasi aslida oddiy etanol choh formulasini murakkablashtirib ko rsatgan ya ni nomlari har xil bo lsa da asosiy tarkibi bir xil ammo go yo har biri noyob kabi,hazil shundaki rasmda har bir ichimlikka alohida murakkab kimyoviy tuzilishlar chizilgan lekin ularning hammasi aslida oddiy etanol choh formulasini murakkablashtirib kok rsatgan ya nih nomlari har xil bo lsa dah asosiy tarkibi bir xil ammo go ya har biru noyob kabi,"['hazil', 'shundaki', 'rasmda', 'har', 'bir', 'ichimlikka', 'alohida', 'murakkab', 'kimyoviy', 'tuzilishlar', 'chizilgan', 'lekin', 'ularning', 'hammasi', 'aslida', 'oddiy', 'etanol', 'choh', 'formulasini', 'murakkablashtirib', 'rsatgan', 'nih', 'nomlari', 'har', 'xil', 'lsa', 'dah', 'asosiy', 'tarkibi', 'bir', 'xil', 'ammo', 'har', 'biru', 'noyob', 'kabi']","['hazil', 'shundaki', 'rasmda', 'har', 'bir', 'ichimlikka', 'alohida', 'murakkab', 'kimyoviy', 'tuzilishlar', 'chizilgan', 'lekin', 'ularning', 'hammasi', 'aslida', 'oddiy', 'etanol', 'choh', 'formulasini', 'murakkablashtirib', 'rsatgan', 'nih', 'nomlari', 'har', 'xil', 'lsa', 'dah', 'asosiy', 'tarkibi', 'bir', 'xil', 'ammo', 'har', 'biru', 'noyob', 'kabi']",hazil shundaki rasmda har bir ichimlikka alohida murakkab kimyoviy tuzilishlar chizilgan lekin ularning hammasi aslida oddiy etanol choh formulasini murakkablashtirib rsatgan nih nomlari har xil lsa dah asosiy tarkibi bir xil ammo har biru noyob kabi
Mon Nov 24 15:37:02 +0000 2025,1720665183188922368,@BebepePriyanto @KucengTerbanggg Wah topping pertalite campur etanol? Nasi gorengnya pasti langsung ngebut kaya mobil balap! Tapi jangan lupa perut bukan tangki bensin ya. Enaknya gimana tuh? ,wah topping pertalite campur etanol nasi gorengnya pasti langsung ngebut kaya mobil balap tapi jangan lupa perut bukan tangki bensin ya enaknya gimana tuh,wah topping pertalite campur etanol nasi gorengnya pasti langsung ngebut kayak mobil balap tapi jangan lupa perut bukan tangki bensin ya enaknya bagaimana tuh,"['topping', 'pertalite', 'campur', 'etanol', 'nasi', 'gorengnya', 'langsung', 'ngebut', 'kayak', 'mobil', 'balap', 'lupa', 'perut', 'tangki', 'bensin', 'enaknya', 'tuh']","['topping', 'pertalite', 'campur', 'etanol', 'nasi', 'goreng', 'langsung', 'ngebut', 'kayak', 'mobil', 'balap', 'lupa', 'perut', 'tangki', 'bensin', 'enak', 'tuh']",topping pertalite campur etanol nasi goreng langsung ngebut kayak mobil balap lupa perut tangki bensin enak tuh
Mon Nov 24 14:57:45 +0000 2025,1854153792327188482,@pagesofocean WKAKAKA harusnya gw comment hati-hati AE disisi etanol,wkakaka harusnya gw comment hati hati ae disisi etanol,wkakaka harusnya gue comment hati hati saja disisi etanol,"['wkakaka', 'gue', 'comment', 'hati', 'hati', 'disisi', 'etanol']","['wkakaka', 'gue', 'comment', 'hati', 'hati', 'sisi', 'etanol']",wkakaka gue comment hati hati sisi etanol
Mon Nov 24 13:44:34 +0000 2025,1491945907327172608,@tanyakanrl ada noh emak kita semua... pasti perna kan di ceritain mama dulu perna dideketin sama juragan etanol bla bla bla bla ,ada noh emak kita semua pasti perna kan di ceritain mama dulu perna dideketin sama juragan etanol bla bla bla bla,ada noh emak kita semua pasti pernah kan di ceritain mama dulu pernah dideketin sama juragan etanol bla bla bla bla,"['noh', 'emak', 'ceritain', 'mama', 'dideketin', 'juragan', 'etanol', 'bla', 'bla', 'bla', 'bla']","['noh', 'emak', 'ceritain', 'mama', 'dideketin', 'juragan', 'etanol', 'bla', 'bla', 'bla', 'bla']",noh emak ceritain mama dideketin juragan etanol bla bla bla bla
Mon Nov 24 12:48:07 +0000 2025,1874494595037601792,Bayangin ditengah jalan ke planet baru mogok gara gara bensinnya dicampur etanol,bayangin ditengah jalan ke planet baru mogok gara gara bensinnya dicampur etanol,bayangkan ditengah jalan ke planet baru mogok gara gara bensinnya dicampur etanol,"['bayangkan', 'ditengah', 'jalan', 'planet', 'mogok', 'gara', 'gara', 'bensinnya', 'dicampur', 'etanol']","['bayang', 'tengah', 'jalan', 'planet', 'mogok', 'gara', 'gara', 'bensin', 'campur', 'etanol']",bayang tengah jalan planet mogok gara gara bensin campur etanol
Mon Nov 24 11:37:56 +0000 2025,1692208024474275840,@jogja_base Kok kamu ga muntah nder makan diliatin sm siluman etanol ?,kok kamu ga muntah nder makan diliatin sm siluman etanol,kok kamu tidak muntah nder makan diliatin sama siluman etanol,"['muntah', 'nder', 'makan', 'diliatin', 'siluman', 'etanol']","['muntah', 'nder', 'makan', 'diliatin', 'siluman', 'etanol']",muntah nder makan diliatin siluman etanol
Mon Nov 24 11:31:10 +0000 2025,1714893063120961536,@delicatedss @namakereta Humorku sebatas etanol,humorku sebatas etanol,humorku sebatas etanol,"['humorku', 'sebatas', 'etanol']","['humor', 'batas', 'etanol']",humor batas etanol
Mon Nov 24 10:42:12 +0000 2025,801003010671263744,@detikcom @detikkalimantan Pakar yg bilang etanol aman ga di protes?,pakar yg bilang etanol aman ga di protes,pakar yang bilang etanol aman tidak di protes,"['pakar', 'bilang', 'etanol', 'aman', 'protes']","['pakar', 'bilang', 'etanol', 'aman', 'protes']",pakar bilang etanol aman protes
Mon Nov 24 10:41:11 +0000 2025,1596193439531831296,Udah etanol 70% pula ㅠㅠㅠ Knapa ga sekalian asam sulfat pekat 89% Maaf reis ,udah etanol pula ㅠㅠㅠ knapa ga sekalian asam sulfat pekat maaf reis,sudah etanol pula ㅠㅠㅠ knapa tidak sekalian asam sulfat pekat maaf reis,"['etanol', 'ㅠㅠㅠ', 'knapa', 'asam', 'sulfat', 'pekat', 'maaf', 'reis']","['etanol', '', 'knapa', 'asam', 'sulfat', 'pekat', 'maaf', 'reis']",etanol  knapa asam sulfat pekat maaf reis
Mon Nov 24 10:40:31 +0000 2025,997779086926790656,@kumparan BBM etanol akhirnya swasta disuruh jualan BBM kualitas sampah.,bbm etanol akhirnya swasta disuruh jualan bbm kualitas sampah,bbm etanol akhirnya swasta disuruh jualan bbm kualitas sampah,"['bbm', 'etanol', 'swasta', 'disuruh', 'jualan', 'bbm', 'kualitas', 'sampah']","['bbm', 'etanol', 'swasta', 'suruh', 'jual', 'bbm', 'kualitas', 'sampah']",bbm etanol swasta suruh jual bbm kualitas sampah
Mon Nov 24 10:37:28 +0000 2025,1303936729267580928,Nanti macet gara gara etanol,nanti macet gara gara etanol,nanti macet gara gara etanol,"['macet', 'gara', 'gara', 'etanol']","['macet', 'gara', 'gara', 'etanol']",macet gara gara etanol
Mon Nov 24 10:33:00 +0000 2025,69183155,Ratusan mahasiswa di Kalsel juga memprotes terkait masalah BBM bercampur etanol yang merusak motor. Mereka mendesak wakil rakyat untuk bertindak. Via: @detikkalimantan https://t.co/al77OZxgBK,ratusan mahasiswa di kalsel juga memprotes terkait masalah bbm bercampur etanol yang merusak motor mereka mendesak wakil rakyat untuk bertindak via,ratusan mahasiswa di kalsel juga memprotes terkait masalah bbm bercampur etanol yang merusak motor mereka mendesak wakil rakyat untuk bertindak via,"['ratusan', 'mahasiswa', 'kalsel', 'memprotes', 'terkait', 'bbm', 'bercampur', 'etanol', 'merusak', 'motor', 'mendesak', 'wakil', 'rakyat', 'bertindak', 'via']","['ratus', 'mahasiswa', 'kalsel', 'protes', 'kait', 'bbm', 'campur', 'etanol', 'rusak', 'motor', 'desak', 'wakil', 'rakyat', 'tindak', 'via']",ratus mahasiswa kalsel protes kait bbm campur etanol rusak motor desak wakil rakyat tindak via
Mon Nov 24 10:31:39 +0000 2025,1210440675419774976,@jogja_base Mie ayam u mengko dcampur etanol kapok we...,mie ayam u mengko dcampur etanol kapok we,mie ayam lu mengko dcampur etanol kapok we,"['mie', 'ayam', 'mengko', 'dcampur', 'etanol', 'kapok']","['mie', 'ayam', 'mengko', 'dcampur', 'etanol', 'kapok']",mie ayam mengko dcampur etanol kapok
Mon Nov 24 10:23:10 +0000 2025,1141870268,@szndj_ @sudhagama Kalo lihat dr web perusahaan sih gak ada keterangan apakah ada angka kedua di belakang koma yg tidak 0. Tapi mengingat ambas batas kadar etil alkohol atau etanol yang umum dipakai adalah 0.5% alias 1 angka di belakang koma mungkin itu juga kenapa di nama produknya ditulis 0.0%,kalo lihat dr web perusahaan sih gak ada keterangan apakah ada angka kedua di belakang koma yg tidak tapi mengingat ambas batas kadar etil alkohol atau etanol yang umum dipakai adalah alias angka di belakang koma mungkin itu juga kenapa di nama produknya ditulis,kalau lihat dari web perusahaan sih tidak ada keterangan apakah ada angka kedua di belakang koma yang tidak tapi mengingat ambas batas kadar etil alkohol atau etanol yang umum dipakai adalah alias angka di belakang koma mungkin itu juga kenapa di nama produknya ditulis,"['lihat', 'web', 'perusahaan', 'sih', 'keterangan', 'angka', 'koma', 'ambas', 'batas', 'kadar', 'etil', 'alkohol', 'etanol', 'dipakai', 'alias', 'angka', 'koma', 'nama', 'produknya', 'ditulis']","['lihat', 'web', 'usaha', 'sih', 'terang', 'angka', 'koma', 'ambas', 'batas', 'kadar', 'etil', 'alkohol', 'etanol', 'pakai', 'alias', 'angka', 'koma', 'nama', 'produk', 'tulis']",lihat web usaha sih terang angka koma ambas batas kadar etil alkohol etanol pakai alias angka koma nama produk tulis
Mon Nov 24 09:28:47 +0000 2025,119239363,Selamat tinggal Bensin Etanol https://t.co/uZ15L2EIuk,selamat tinggal bensin etanol,selamat tinggal bensin etanol,"['selamat', 'tinggal', 'bensin', 'etanol']","['selamat', 'tinggal', 'bensin', 'etanol']",selamat tinggal bensin etanol
Mon Nov 24 08:59:01 +0000 2025,1902243031878922240,Mahasiswa Kalsel Protes Masalah Motor Brebet Diduga Akibat BBM Campur Etanol https://t.co/9FGGHJzaPf,mahasiswa kalsel protes masalah motor brebet diduga akibat bbm campur etanol,mahasiswa kalsel protes masalah motor brebet diduga akibat bbm campur etanol,"['mahasiswa', 'kalsel', 'protes', 'motor', 'brebet', 'diduga', 'akibat', 'bbm', 'campur', 'etanol']","['mahasiswa', 'kalsel', 'protes', 'motor', 'brebet', 'duga', 'akibat', 'bbm', 'campur', 'etanol']",mahasiswa kalsel protes motor brebet duga akibat bbm campur etanol
Mon Nov 24 08:40:25 +0000 2025,1745864310566649857,@HumorJonTampan Biar bisa buat etanol murah ingat kebun ubi yg gagal?,biar bisa buat etanol murah ingat kebun ubi yg gagal,biar bisa buat etanol murah ingat kebun ubi yang gagal,"['biar', 'etanol', 'murah', 'kebun', 'ubi', 'gagal']","['biar', 'etanol', 'murah', 'kebun', 'ubi', 'gagal']",biar etanol murah kebun ubi gagal
Mon Nov 24 08:11:13 +0000 2025,1839674865554743296,@snosoojin @Geminorvm kemarin punyaku busi baru ganti sebulan pas itu minta ganti gara gara issu etanol itu kalau case seperti ini gejala nya saat kmu stater terus kmu tarik gas brebet kayk kehabisan bensin itu fix PERTALITE etanol solusinya ganti Pertamax kalau masih giti ganti busi dulu,kemarin punyaku busi baru ganti sebulan pas itu minta ganti gara gara issu etanol itu kalau case seperti ini gejala nya saat kmu stater terus kmu tarik gas brebet kayk kehabisan bensin itu fix pertalite etanol solusinya ganti pertamax kalau masih giti ganti busi dulu,kemarin punyaku busi baru ganti sebulan pas itu meminta ganti gara gara issu etanol itu kalau case seperti ini gejala ya saat kamu stater terus kamu tarik gas brebet kayk kehabisan bensin itu fix pertalite etanol solusinya ganti pertamax kalau masih begitu ganti busi dulu,"['kemarin', 'punyaku', 'busi', 'ganti', 'sebulan', 'pas', 'ganti', 'gara', 'gara', 'issu', 'etanol', 'case', 'gejala', 'stater', 'tarik', 'gas', 'brebet', 'kayk', 'kehabisan', 'bensin', 'fix', 'pertalite', 'etanol', 'solusinya', 'ganti', 'pertamax', 'ganti', 'busi']","['kemarin', 'punya', 'busi', 'ganti', 'bulan', 'pas', 'ganti', 'gara', 'gara', 'issu', 'etanol', 'case', 'gejala', 'stater', 'tarik', 'gas', 'brebet', 'kayk', 'habis', 'bensin', 'fix', 'pertalite', 'etanol', 'solusi', 'ganti', 'pertamax', 'ganti', 'busi']",kemarin punya busi ganti bulan pas ganti gara gara issu etanol case gejala stater tarik gas brebet kayk habis bensin fix pertalite etanol solusi ganti pertamax ganti busi
Mon Nov 24 08:07:47 +0000 2025,1839674865554743296,@snosoojin @Geminorvm kapan terakhir ganti? di jatim kemarin banyak problem seperti itu karena pakai PERTALITE yang isu etanol atau bisa jadi kalau kamu nyalain terus di bagian tangki gaj ada bunyi dengung bisa jadi rotak injeksi mu rusak,kapan terakhir ganti di jatim kemarin banyak problem seperti itu karena pakai pertalite yang isu etanol atau bisa jadi kalau kamu nyalain terus di bagian tangki gaj ada bunyi dengung bisa jadi rotak injeksi mu rusak,kapan terakhir ganti di jatim kemarin banyak problem seperti itu karena pakai pertalite yang isu etanol atau bisa jadi kalau kamu nyalain terus di bagian tangki gaj ada bunyi dengung bisa jadi rotak injeksi mu rusak,"['ganti', 'jatim', 'kemarin', 'problem', 'pakai', 'pertalite', 'isu', 'etanol', 'nyalain', 'tangki', 'gaj', 'bunyi', 'dengung', 'rotak', 'injeksi', 'rusak']","['ganti', 'jatim', 'kemarin', 'problem', 'pakai', 'pertalite', 'isu', 'etanol', 'nyalain', 'tangki', 'gaj', 'bunyi', 'dengung', 'rotak', 'injeksi', 'rusak']",ganti jatim kemarin problem pakai pertalite isu etanol nyalain tangki gaj bunyi dengung rotak injeksi rusak
Mon Nov 24 08:01:26 +0000 2025,1720665183188922368,@AnkoroMochi_sa @BloombergTZ Sesuai standar berarti memenuhi spesifikasi kualitas BBM Indonesia seperti RON 92 kadar sulfur rendah dan regulasi pemerintah (maks 20% etanol). Revvo 92 Vivo saat ini tidak disebutkan mengandung E10 (10% etanol); isu sebelumnya soal 3.5% etanol sudah diselesaikan via,sesuai standar berarti memenuhi spesifikasi kualitas bbm indonesia seperti ron kadar sulfur rendah dan regulasi pemerintah maks etanol revvo vivo saat ini tidak disebutkan mengandung e etanol isu sebelumnya soal etanol sudah diselesaikan via,sesuai standar berarti memenuhi spesifikasi kualitas bbm indonesia seperti ron kadar sulfur rendah dan regulasi pemerintah maks etanol revvo vivo saat ini tidak disebutkan mengandung e etanol isu sebelumnya soal etanol sudah diselesaikan via,"['sesuai', 'standar', 'memenuhi', 'spesifikasi', 'kualitas', 'bbm', 'indonesia', 'ron', 'kadar', 'sulfur', 'rendah', 'regulasi', 'pemerintah', 'maks', 'etanol', 'revvo', 'vivo', 'mengandung', 'etanol', 'isu', 'etanol', 'diselesaikan', 'via']","['sesuai', 'standar', 'penuh', 'spesifikasi', 'kualitas', 'bbm', 'indonesia', 'ron', 'kadar', 'sulfur', 'rendah', 'regulasi', 'perintah', 'maks', 'etanol', 'revvo', 'vivo', 'kandung', 'etanol', 'isu', 'etanol', 'selesai', 'via']",sesuai standar penuh spesifikasi kualitas bbm indonesia ron kadar sulfur rendah regulasi perintah maks etanol revvo vivo kandung etanol isu etanol selesai via
Mon Nov 24 07:28:46 +0000 2025,1544155558944522240,Cepet rusak lho bbm e dioplos etanol,cepet rusak lho bbm e dioplos etanol,cepat rusak lho bbm e dioplos etanol,"['cepat', 'rusak', 'lho', 'bbm', 'dioplos', 'etanol']","['cepat', 'rusak', 'lho', 'bbm', 'oplos', 'etanol']",cepat rusak lho bbm oplos etanol
Mon Nov 24 07:18:55 +0000 2025,1880121923784597504,@halliintar gua. etanol pertamina RON 98 mudah ngegaet kamu.,gua etanol pertamina ron mudah ngegaet kamu,gua etanol pertamina ron mudah ngegaet kamu,"['gua', 'etanol', 'pertamina', 'ron', 'mudah', 'ngegaet']","['gua', 'etanol', 'pertamina', 'ron', 'mudah', 'ngegaet']",gua etanol pertamina ron mudah ngegaet
Mon Nov 24 06:33:45 +0000 2025,186818125,Pompom mau isi bahenol (bahl** etanol).,pompom mau isi bahenol bahl etanol,pompom mau isi bahenol bahl etanol,"['pompom', 'isi', 'bahenol', 'bahl', 'etanol']","['pompom', 'isi', 'bahenol', 'bahl', 'etanol']",pompom isi bahenol bahl etanol
Mon Nov 24 06:22:02 +0000 2025,1138403356571971585,@Godzyllaman @Gosleepriya @bahlillahadalia pak iki ngecenan pak di kirimi etanol wae pak,pak iki ngecenan pak di kirimi etanol wae pak,pak iki ngecenan pak di kirimi etanol wae pak,"['iki', 'ngecenan', 'kirimi', 'etanol', 'wae']","['iki', 'ngecenan', 'kirim', 'etanol', 'wae']",iki ngecenan kirim etanol wae
Mon Nov 24 05:58:12 +0000 2025,1263101198824955904,@KangManto123 dia kok bisa panjang umur? mabok etanol kah?,dia kok bisa panjang umur mabok etanol kah,dia kok bisa panjang umur mabok etanol kah,"['umur', 'mabok', 'etanol', 'kah']","['umur', 'mabok', 'etanol', 'kah']",umur mabok etanol kah
Mon Nov 24 05:18:14 +0000 2025,1709749109203324928,@KangManto123 Habis minum etanol ya om @bahlillahadalia ?,habis minum etanol ya om,habis minum etanol ya om,"['habis', 'minum', 'etanol']","['habis', 'minum', 'etanol']",habis minum etanol
Mon Nov 24 04:45:31 +0000 2025,1668889139662684160,@bangbayoo Karena kerang ajaib selalu habis Akhirnya ke plat merah yg suka ngoplos etanol,karena kerang ajaib selalu habis akhirnya ke plat merah yg suka ngoplos etanol,karena kerang ajaib selalu habis akhirnya ke plat merah yang suka ngoplos etanol,"['kerang', 'ajaib', 'habis', 'plat', 'merah', 'suka', 'ngoplos', 'etanol']","['kerang', 'ajaib', 'habis', 'plat', 'merah', 'suka', 'ngoplos', 'etanol']",kerang ajaib habis plat merah suka ngoplos etanol
Mon Nov 24 02:33:02 +0000 2025,1617891567976747009,kasian mesin kereta AE rusak gegara bbm dicampur etanol,kasian mesin kereta ae rusak gegara bbm dicampur etanol,kasihan mesin kereta saja rusak gegara bbm dicampur etanol,"['kasihan', 'mesin', 'kereta', 'rusak', 'gegara', 'bbm', 'dicampur', 'etanol']","['kasihan', 'mesin', 'kereta', 'rusak', 'gegara', 'bbm', 'campur', 'etanol']",kasihan mesin kereta rusak gegara bbm campur etanol
Mon Nov 24 00:28:01 +0000 2025,1451309874,@DS_yantie Dimana keberpihakannya semua juga tau hasil dari etanol yg merusak banyak kendaraan apa ini yg di sebut berpihak,dimana keberpihakannya semua juga tau hasil dari etanol yg merusak banyak kendaraan apa ini yg di sebut berpihak,dimana keberpihakannya semua juga tau hasil dari etanol yang merusak banyak kendaraan apa ini yang di sebut berpihak,"['dimana', 'keberpihakannya', 'tau', 'hasil', 'etanol', 'merusak', 'kendaraan', 'berpihak']","['mana', 'pihak', 'tau', 'hasil', 'etanol', 'rusak', 'kendara', 'pihak']",mana pihak tau hasil etanol rusak kendara pihak
Mon Nov 24 00:12:52 +0000 2025,226122752,Kena etanol ini mah,kena etanol ini mah,kena etanol ini mah,"['kena', 'etanol', 'mah']","['kena', 'etanol', 'mah']",kena etanol mah
